Tarih;Saat;haftagunu;toplam;ruzgar
27.03.2017;9;1;34983,76;3298,88
27.03.2017;10;1;35962,66;3283,38
27.03.2017;11;1;36662,06;3078,95
27.03.2017;12;1;35354,99;3158,4
27.03.2017;13;1;35638;3200,59
27.03.2017;14;1;36188,67;3216,07
27.03.2017;15;1;35461,37;3093,85
27.03.2017;16;1;35456,33;3286
27.03.2017;17;1;34559,73;3250,43
27.03.2017;18;1;33974,95;2963,45
27.03.2017;19;1;34917,67;2634,68
27.03.2017;20;1;34851,27;2486,49
27.03.2017;21;1;33727,48;2582,79
27.03.2017;22;1;33234,53;2603,93
27.03.2017;23;1;31604,41;2658,38
28.03.2017;0;2;29468,81;2599,47
28.03.2017;1;2;27850,46;2533,87
28.03.2017;2;2;26896,11;2313,98
28.03.2017;3;2;26389,71;2194,05
28.03.2017;4;2;26254,38;2170,42
28.03.2017;5;2;26812,41;2124,75
28.03.2017;6;2;27578,58;2161,91
28.03.2017;7;2;28872,87;2028,99
28.03.2017;8;2;33450,58;1879,69
28.03.2017;9;2;35828,53;1799,89
28.03.2017;10;2;35929,13;1768,19
28.03.2017;11;2;36138,65;1691,68
28.03.2017;12;2;34541,19;1567,96
28.03.2017;13;2;34070,23;1578,38
28.03.2017;14;2;34699,33;1688,82
28.03.2017;15;2;34192,58;1762,79
28.03.2017;16;2;33794,47;1722,64
28.03.2017;17;2;33330,17;1744,32
28.03.2017;18;2;32937,24;1821,86
28.03.2017;19;2;34588,07;2017,64
28.03.2017;20;2;34850,57;2097,44
28.03.2017;21;2;33786,26;1923,57
28.03.2017;22;2;33219,74;1710,81
28.03.2017;23;2;31306,21;1501,22
29.03.2017;0;3;29470,96;1362,92
29.03.2017;1;3;27777,36;1238,25
29.03.2017;2;3;27256,29;1232,09
29.03.2017;3;3;26532,5;1230,61
29.03.2017;4;3;26408,75;1175,15
29.03.2017;5;3;26793,76;1166,23
29.03.2017;6;3;27444,67;1191,75
29.03.2017;7;3;28491,98;1186,19
29.03.2017;8;3;32878,11;926,94
29.03.2017;9;3;34973,65;654,93
29.03.2017;10;3;35225,21;546,12
29.03.2017;11;3;35226,37;570,93
29.03.2017;12;3;33470,37;602,39
29.03.2017;13;3;33717,83;744,04
29.03.2017;14;3;34227,26;926,61
29.03.2017;15;3;33515,38;1075,96
29.03.2017;16;3;33313,6;1174,6
29.03.2017;17;3;32565,89;1205,46
29.03.2017;18;3;32891,79;1293,42
29.03.2017;19;3;34128,82;1446,27
29.03.2017;20;3;34572,34;1422,17
29.03.2017;21;3;33646,77;1269,98
29.03.2017;22;3;32877,22;1016,21
29.03.2017;23;3;31678,94;862,39
30.03.2017;0;4;29385,2;752,33
30.03.2017;1;4;27850,59;673,29
30.03.2017;2;4;26912,29;621,2
30.03.2017;3;4;26423,2;661,5
30.03.2017;4;4;26225,44;716,9
30.03.2017;5;4;26466,85;791,68
30.03.2017;6;4;27060,12;899,9
30.03.2017;7;4;28401;929,4
30.03.2017;8;4;32573,4;840,41
30.03.2017;9;4;34824,24;777,01
30.03.2017;10;4;35141,26;830,59
30.03.2017;11;4;35381,09;937,67
30.03.2017;12;4;33553,63;1081,62
30.03.2017;13;4;33754,97;1375,78
30.03.2017;14;4;34440,27;1790,53
30.03.2017;15;4;33972,9;2112,04
30.03.2017;16;4;33580,92;2214,81
30.03.2017;17;4;33304,07;2502,8
30.03.2017;18;4;32628,74;2758,34
30.03.2017;19;4;33743,56;2997,79
30.03.2017;20;4;33879,29;3142,66
30.03.2017;21;4;32881,75;3309,35
30.03.2017;22;4;32542,79;3180,81
30.03.2017;23;4;31111,26;3189,19
31.03.2017;0;5;28932,55;3222,72
31.03.2017;1;5;27526,31;3401,73
31.03.2017;2;5;26525,55;3511,84
31.03.2017;3;5;26021,23;3662,47
31.03.2017;4;5;25526,55;3757,02
31.03.2017;5;5;26513,93;3846,3
31.03.2017;6;5;26625,07;3835,28
31.03.2017;7;5;28117,12;3966,91
31.03.2017;8;5;32468,47;4019,33
31.03.2017;9;5;35106,86;4128,83
31.03.2017;10;5;35625,57;4148,01
31.03.2017;11;5;36333,39;4233,17
31.03.2017;12;5;34788,88;4255,59
31.03.2017;13;5;33606,96;4298,96
31.03.2017;14;5;35261,05;4326,83
31.03.2017;15;5;35093,53;4395,53
31.03.2017;16;5;34733;4433,36
31.03.2017;17;5;34386,98;4469,49
31.03.2017;18;5;33827,43;4317,91
31.03.2017;19;5;34637,01;4258,76
31.03.2017;20;5;34806;4099,37
31.03.2017;21;5;33507,75;3938,75
31.03.2017;22;5;32982,34;3919,5
31.03.2017;23;5;31167,38;3984,66
01.04.2017;0;6;29537,86;3960,83
01.04.2017;1;6;27955,1;3780,39
01.04.2017;2;6;26691,81;3682,79
01.04.2017;3;6;26152,49;3583,33
01.04.2017;4;6;25901,87;3547,3
01.04.2017;5;6;26442,57;3403,3
01.04.2017;6;6;26181,46;3308,88
01.04.2017;7;6;26854,14;3173,82
01.04.2017;8;6;30601,41;3010,1
01.04.2017;9;6;33153,47;2732,26
01.04.2017;10;6;34117,93;2502,17
01.04.2017;11;6;34643,26;2393,12
01.04.2017;12;6;33378,23;2324,54
01.04.2017;13;6;33266,13;2273,01
01.04.2017;14;6;32797,22;2383,58
01.04.2017;15;6;31853,14;2579,82
01.04.2017;16;6;31302,98;2700,22
01.04.2017;17;6;30658,22;2710,27
01.04.2017;18;6;31145,94;2750,12
01.04.2017;19;6;32611,81;2688,36
01.04.2017;20;6;33128,18;2664,34
01.04.2017;21;6;32256,57;2506,6
01.04.2017;22;6;31215,7;2156,95
01.04.2017;23;6;29900,05;1909,4
02.04.2017;0;7;28362,42;1757,17
02.04.2017;1;7;26589,44;1501,3
02.04.2017;2;7;25473,4;1385,29
02.04.2017;3;7;24803,03;1259,34
02.04.2017;4;7;24327,47;1165,52
02.04.2017;5;7;24485,05;1036,15
02.04.2017;6;7;23849,35;986,51
02.04.2017;7;7;23528,63;948,41
02.04.2017;8;7;24681,92;856,83
02.04.2017;9;7;26458,19;759,13
02.04.2017;10;7;27590,59;649,68
02.04.2017;11;7;28212,66;650,24
02.04.2017;12;7;27708,03;699,57
02.04.2017;13;7;27735,53;792,15
02.04.2017;14;7;27317,54;951,56
02.04.2017;15;7;26757,28;1211,21
02.04.2017;16;7;26858,89;1449,01
02.04.2017;17;7;26874,42;1632,02
02.04.2017;18;7;28016,93;1740,77
02.04.2017;19;7;30194,92;1879,3
02.04.2017;20;7;31274,49;1912,15
02.04.2017;21;7;30729,49;1807,24
02.04.2017;22;7;30508,79;1560,64
02.04.2017;23;7;28988,46;1369,7
03.04.2017;0;1;26952,78;1312,05
03.04.2017;1;1;25430,49;1215,01
03.04.2017;2;1;24446,62;1175,77
03.04.2017;3;1;24088,16;1168,29
03.04.2017;4;1;24038,8;1135,52
03.04.2017;5;1;24419,6;1161,05
03.04.2017;6;1;24997,15;1162,92
03.04.2017;7;1;27056,01;1081,24
03.04.2017;8;1;32019,29;925,9
03.04.2017;9;1;34524,23;842,48
03.04.2017;10;1;35056,33;891,29
03.04.2017;11;1;35192,7;837,3
03.04.2017;12;1;33563,42;897,85
03.04.2017;13;1;33832,51;892,14
03.04.2017;14;1;34151,08;966,05
03.04.2017;15;1;33772,09;1013,71
03.04.2017;16;1;33601,49;1018,88
03.04.2017;17;1;33115,53;1071,82
03.04.2017;18;1;32636,97;1128,49
03.04.2017;19;1;34147,15;1098,63
03.04.2017;20;1;34707,65;1022,29
03.04.2017;21;1;33526,61;851,58
03.04.2017;22;1;33249,61;771,35
03.04.2017;23;1;31600,15;816,07
04.04.2017;0;2;29337,49;897,41
04.04.2017;1;2;27715,16;995,71
04.04.2017;2;2;26684,96;1060,27
04.04.2017;3;2;26140,65;1067,39
04.04.2017;4;2;26105,5;1096,05
04.04.2017;5;2;26649,67;1047,92
04.04.2017;6;2;26931,7;940,56
04.04.2017;7;2;28422,94;842,25
04.04.2017;8;2;32885,36;769,78
04.04.2017;9;2;35039,2;680,62
04.04.2017;10;2;35205,44;667,58
04.04.2017;11;2;35267,22;751,73
04.04.2017;12;2;33562,59;794,99
04.04.2017;13;2;33395,74;742,73
04.04.2017;14;2;33852,69;625,93
04.04.2017;15;2;33602,15;526,95
04.04.2017;16;2;33583,67;434,55
04.04.2017;17;2;33001,01;423,45
04.04.2017;18;2;32759,04;394,04
04.04.2017;19;2;34324,54;417,02
04.04.2017;20;2;34543,01;493,83
04.04.2017;21;2;33649,77;538,64
04.04.2017;22;2;33127,63;683,71
04.04.2017;23;2;31374,49;673,79
05.04.2017;0;3;29146,18;720,75
05.04.2017;1;3;27569,41;765,92
05.04.2017;2;3;26519,72;781,58
05.04.2017;3;3;26056,24;815,96
05.04.2017;4;3;26014,47;912,3
05.04.2017;5;3;26251,71;1031,49
05.04.2017;6;3;26792,41;1204,92
05.04.2017;7;3;28309,97;1343,15
05.04.2017;8;3;32709,83;1420,33
05.04.2017;9;3;34929,88;1447,41
05.04.2017;10;3;35311,47;1562,43
05.04.2017;11;3;35400,08;1476,49
05.04.2017;12;3;33290,98;1422,34
05.04.2017;13;3;33654;1410,87
05.04.2017;14;3;33924,67;1382,58
05.04.2017;15;3;33264,63;1381,55
05.04.2017;16;3;33236,86;1469,8
05.04.2017;17;3;32782,98;1557,77
05.04.2017;18;3;32262,42;1501,78
05.04.2017;19;3;33671,13;1414,42
05.04.2017;20;3;34315,05;1299,67
05.04.2017;21;3;33292,26;1228,81
05.04.2017;22;3;32809,33;1111,16
05.04.2017;23;3;31184,26;1061,8
06.04.2017;0;4;29095,98;1047,07
06.04.2017;1;4;27677,54;917,72
06.04.2017;2;4;26700,84;944,24
06.04.2017;3;4;26000,26;930,21
06.04.2017;4;4;25860,57;866,96
06.04.2017;5;4;26253,35;869,76
06.04.2017;6;4;26515,01;855,44
06.04.2017;7;4;28176,1;752,97
06.04.2017;8;4;32521,85;762,25
06.04.2017;9;4;34811,45;813,66
06.04.2017;10;4;35338,41;891,54
06.04.2017;11;4;35617,69;841,27
06.04.2017;12;4;33721,1;869,01
06.04.2017;13;4;34138,1;881,46
06.04.2017;14;4;34703,57;1121,81
06.04.2017;15;4;34173,1;1183,64
06.04.2017;16;4;33863,8;1268,79
06.04.2017;17;4;33197,2;1266,02
06.04.2017;18;4;32628,7;1055,54
06.04.2017;19;4;33791,77;1037,15
06.04.2017;20;4;34228,64;825,23
06.04.2017;21;4;33393,45;610,78
06.04.2017;22;4;32933,58;555,54
06.04.2017;23;4;31778,92;593,43
07.04.2017;0;5;28989,34;649,27
07.04.2017;1;5;27363,02;648,56
07.04.2017;2;5;26397,21;795,19
07.04.2017;3;5;25836,81;931,38
07.04.2017;4;5;25712,24;933,18
07.04.2017;5;5;25999,24;899,52
07.04.2017;6;5;26202,5;908,84
07.04.2017;7;5;27950,52;847,8
07.04.2017;8;5;32185,29;742,78
07.04.2017;9;5;35033;732,58
07.04.2017;10;5;35657,02;845,47
07.04.2017;11;5;36340,02;954,55
07.04.2017;12;5;34527,22;1160,8
07.04.2017;13;5;33096,59;1472,54
07.04.2017;14;5;34835,21;1566,74
07.04.2017;15;5;34881,58;1599,71
07.04.2017;16;5;34648,24;1392,53
07.04.2017;17;5;33820,23;1202,25
07.04.2017;18;5;33243,01;1035,42
07.04.2017;19;5;33987,98;835,84
07.04.2017;20;5;33972,61;735,59
07.04.2017;21;5;33152,83;752,5
07.04.2017;22;5;32753,8;950,61
07.04.2017;23;5;31345,73;1205,63
08.04.2017;0;6;29496,72;1492,91
08.04.2017;1;6;27683,07;1673,16
08.04.2017;2;6;26788,67;1451,95
08.04.2017;3;6;26046,18;1297,67
08.04.2017;4;6;25854;1295,23
08.04.2017;5;6;26068,52;1267,3
08.04.2017;6;6;25547,01;1267,52
08.04.2017;7;6;26445,8;1269,09
08.04.2017;8;6;30268,28;1213,66
08.04.2017;9;6;32957,02;1180,56
08.04.2017;10;6;34159,51;1284,3
08.04.2017;11;6;34977,91;1442,97
08.04.2017;12;6;33754,35;1520,47
08.04.2017;13;6;33749,91;1646,51
08.04.2017;14;6;33332,4;1604,67
08.04.2017;15;6;32687,23;1568,22
08.04.2017;16;6;32270,78;1580,11
08.04.2017;17;6;31560,7;1499,85
08.04.2017;18;6;31636,02;1302,88
08.04.2017;19;6;33117,66;1176,62
08.04.2017;20;6;33330,57;1129,09
08.04.2017;21;6;32448;1066,91
08.04.2017;22;6;31967,16;1144,12
08.04.2017;23;6;30533,47;1200,96
09.04.2017;0;7;28419,74;1323,52
09.04.2017;1;7;26792,32;1323,39
09.04.2017;2;7;25651,23;1190,92
09.04.2017;3;7;24699,39;1101,23
09.04.2017;4;7;24445,88;1094,84
09.04.2017;5;7;24439,98;1068,52
09.04.2017;6;7;23677,1;1109,85
09.04.2017;7;7;23527,29;1236,13
09.04.2017;8;7;24752,22;1199,02
09.04.2017;9;7;26692,27;1283,39
09.04.2017;10;7;28268,11;1433,08
09.04.2017;11;7;29028,1;1373,88
09.04.2017;12;7;28841,83;1378,38
09.04.2017;13;7;28902,16;1636,95
09.04.2017;14;7;28628,77;1847,87
09.04.2017;15;7;28152,41;1993,16
09.04.2017;16;7;28104,37;2088,35
09.04.2017;17;7;27983,71;2080,84
09.04.2017;18;7;28820,59;1947,72
09.04.2017;19;7;30684,48;1870
09.04.2017;20;7;31741,08;1851,01
09.04.2017;21;7;31139,24;1817,23
09.04.2017;22;7;30724,92;1742,04
09.04.2017;23;7;29263,06;1579,35
10.04.2017;0;1;27321,05;1451,49
10.04.2017;1;1;25715,21;1441,59
10.04.2017;2;1;24793,6;1328,96
10.04.2017;3;1;24374,64;1258,44
10.04.2017;4;1;24456,01;1389,08
10.04.2017;5;1;24936,26;1565,41
10.04.2017;6;1;25321,98;1573,29
10.04.2017;7;1;27281,2;1508,93
10.04.2017;8;1;32206,3;1461,68
10.04.2017;9;1;34772,81;1453,26
10.04.2017;10;1;35583;1535,53
10.04.2017;11;1;36222,83;1620,24
10.04.2017;12;1;34561,31;1613,3
10.04.2017;13;1;34832,47;1528,6
10.04.2017;14;1;35211,84;1589,84
10.04.2017;15;1;34747,34;1668,8
10.04.2017;16;1;34696,43;1838,28
10.04.2017;17;1;33813,91;1893,63
10.04.2017;18;1;33033,56;1941,74
10.04.2017;19;1;34448,3;1902,61
10.04.2017;20;1;35482,34;1983,46
10.04.2017;21;1;34348,28;1960,12
10.04.2017;22;1;33893,86;1888,4
10.04.2017;23;1;32266,61;1724,56
11.04.2017;0;2;29803,63;1612,54
11.04.2017;1;2;28101,43;1422,16
11.04.2017;2;2;27083,67;1297,32
11.04.2017;3;2;26465,91;1190,3
11.04.2017;4;2;26646,41;1101,57
11.04.2017;5;2;26968,5;1019,24
11.04.2017;6;2;26817,82;1033,88
11.04.2017;7;2;28825,89;1056,36
11.04.2017;8;2;33083,53;874,08
11.04.2017;9;2;35320,22;730,79
11.04.2017;10;2;35547,23;629,18
11.04.2017;11;2;35894,54;560,03
11.04.2017;12;2;33847,61;497,3
11.04.2017;13;2;34137,48;527,59
11.04.2017;14;2;34535,75;567,73
11.04.2017;15;2;34154,13;607,53
11.04.2017;16;2;33787,64;690,6
11.04.2017;17;2;33108,93;695,72
11.04.2017;18;2;32576,07;726,08
11.04.2017;19;2;33997,46;821,21
11.04.2017;20;2;35138,28;974,79
11.04.2017;21;2;34174,46;992,88
11.04.2017;22;2;33795,73;1031,63
11.04.2017;23;2;31853,67;1041,29
12.04.2017;0;3;29483,49;1039,9
12.04.2017;1;3;28042,31;1083,28
12.04.2017;2;3;27012,57;1077,65
12.04.2017;3;3;26611,99;1118,01
12.04.2017;4;3;26394,58;1253,79
12.04.2017;5;3;27010,08;1422,61
12.04.2017;6;3;26823,56;1498,57
12.04.2017;7;3;28543,72;1629,1
12.04.2017;8;3;33143,41;1573,19
12.04.2017;9;3;35496,65;1326,45
12.04.2017;10;3;36075,75;1266,94
12.04.2017;11;3;36389,7;1325,65
12.04.2017;12;3;34337,78;1347,55
12.04.2017;13;3;34769,28;1354,12
12.04.2017;14;3;35379,19;1438,14
12.04.2017;15;3;34875,61;1655
12.04.2017;16;3;34765,38;1719,63
12.04.2017;17;3;34062,75;1819,06
12.04.2017;18;3;33480,44;1852,39
12.04.2017;19;3;34488,3;1990,23
12.04.2017;20;3;35090,53;2155,69
12.04.2017;21;3;34062,07;2158,58
12.04.2017;22;3;33391,04;2061,05
12.04.2017;23;3;31717,81;1908,71
13.04.2017;0;4;29278,89;1977,19
13.04.2017;1;4;27754,67;1965,69
13.04.2017;2;4;26893,29;1843,44
13.04.2017;3;4;26306,24;1866,34
13.04.2017;4;4;26251,06;2067,26
13.04.2017;5;4;26696,82;2181,06
13.04.2017;6;4;26708,49;2403,08
13.04.2017;7;4;28555,89;2517,55
13.04.2017;8;4;33367,11;2420,76
13.04.2017;9;4;36119,35;2245,99
13.04.2017;10;4;36679,59;2138,32
13.04.2017;11;4;37228,61;1908,19
13.04.2017;12;4;35704,73;1713,56
13.04.2017;13;4;35997,7;1717,23
13.04.2017;14;4;36368,18;1789,89
13.04.2017;15;4;35618,57;1866,42
13.04.2017;16;4;35252,2;1931,49
13.04.2017;17;4;34347,24;1961,06
13.04.2017;18;4;33454,52;1943,37
13.04.2017;19;4;34236,97;1802,05
13.04.2017;20;4;34804,65;1720,09
13.04.2017;21;4;33907,18;1715,5
13.04.2017;22;4;33298,55;1624,44
13.04.2017;23;4;31437,66;1562,55
14.04.2017;0;5;29501,58;1537,88
14.04.2017;1;5;27860,82;1679,28
14.04.2017;2;5;26628,99;1480,05
14.04.2017;3;5;26001,4;1462,14
14.04.2017;4;5;25995,53;1445,34
14.04.2017;5;5;26071,17;1292,39
14.04.2017;6;5;26324,66;1272,41
14.04.2017;7;5;28105,78;1232,66
14.04.2017;8;5;32637,33;971,02
14.04.2017;9;5;34978,9;750,26
14.04.2017;10;5;35425,89;745,18
14.04.2017;11;5;35994,43;842,39
14.04.2017;12;5;33989,1;810,89
14.04.2017;13;5;32377,46;771,42
14.04.2017;14;5;33996,98;937,36
14.04.2017;15;5;33741,31;1106,52
14.04.2017;16;5;33686,31;1165,81
14.04.2017;17;5;32684,79;1122,35
14.04.2017;18;5;32162,32;1041,22
14.04.2017;19;5;33229,03;1023,1
14.04.2017;20;5;33941,15;1121,38
14.04.2017;21;5;33001,59;1004,03
14.04.2017;22;5;32530,15;944,06
14.04.2017;23;5;30797,11;806,64
15.04.2017;0;6;29324,05;719,39
15.04.2017;1;6;27669,89;694,57
15.04.2017;2;6;26490,92;593,24
15.04.2017;3;6;25822,64;607,88
15.04.2017;4;6;25681,49;525,43
15.04.2017;5;6;25747,56;539,54
15.04.2017;6;6;25232,92;521,99
15.04.2017;7;6;26141,43;459,36
15.04.2017;8;6;29703,25;463,78
15.04.2017;9;6;32293,59;452,11
15.04.2017;10;6;33142,42;481,27
15.04.2017;11;6;33425,92;424,38
15.04.2017;12;6;32411,92;429,75
15.04.2017;13;6;32185,01;531,34
15.04.2017;14;6;32021,6;634,79
15.04.2017;15;6;31229,79;729,58
15.04.2017;16;6;30648,03;768,86
15.04.2017;17;6;30008,77;773,31
15.04.2017;18;6;30067,04;781,26
15.04.2017;19;6;31567,9;761,13
15.04.2017;20;6;32306,16;647,02
15.04.2017;21;6;31358,66;546,76
15.04.2017;22;6;30951,31;504,56
15.04.2017;23;6;28936,16;483,32
16.04.2017;0;7;27527,36;517,19
16.04.2017;1;7;25968,75;561,71
16.04.2017;2;7;24551,63;638,97
16.04.2017;3;7;23639,5;676,22
16.04.2017;4;7;23664,69;712,22
16.04.2017;5;7;23579,99;739,27
16.04.2017;6;7;22526,13;857,44
16.04.2017;7;7;22010;928,14
16.04.2017;8;7;22508,09;823,38
16.04.2017;9;7;23751,22;758,8
16.04.2017;10;7;24742,72;933,32
16.04.2017;11;7;25065,38;1136,01
16.04.2017;12;7;24917,1;1479,08
16.04.2017;13;7;24832,02;1935,38
16.04.2017;14;7;24283,53;2199,69
16.04.2017;15;7;24106,65;2166,77
16.04.2017;16;7;24301,91;2370,58
16.04.2017;17;7;24718,33;2572,73
16.04.2017;18;7;25450,29;2489,76
16.04.2017;19;7;27224,6;2346,77
16.04.2017;20;7;28680,63;2260
16.04.2017;21;7;28205,43;2194,72
16.04.2017;22;7;27950,97;2270,45
16.04.2017;23;7;26746,93;2359,95
17.04.2017;0;1;25076,88;2672,93
17.04.2017;1;1;23972,85;2731,89
17.04.2017;2;1;22998,35;2697,4
17.04.2017;3;1;22666,82;2657,18
17.04.2017;4;1;22618,72;2569,13
17.04.2017;5;1;22782,01;2628,3
17.04.2017;6;1;22742,95;2755,03
17.04.2017;7;1;24431,48;2747,23
17.04.2017;8;1;29631,74;2816,68
17.04.2017;9;1;32604,45;2911,91
17.04.2017;10;1;33620,62;3226,58
17.04.2017;11;1;34457,36;3592,2
17.04.2017;12;1;32961,89;3642,61
17.04.2017;13;1;33280,47;3804,99
17.04.2017;14;1;33786,56;3891,56
17.04.2017;15;1;33436,67;3972,57
17.04.2017;16;1;33423,25;3999,28
17.04.2017;17;1;32922,85;3676,31
17.04.2017;18;1;32231,95;3208,75
17.04.2017;19;1;33354,08;3185,57
17.04.2017;20;1;34025,58;3160,07
17.04.2017;21;1;32601,89;2781,6
17.04.2017;22;1;32308,4;2710,13
17.04.2017;23;1;30624,52;2599,69
18.04.2017;0;2;28250,57;2499,02
18.04.2017;1;2;26603,32;2387,22
18.04.2017;2;2;25997,78;2287,07
18.04.2017;3;2;25584,71;2159,31
18.04.2017;4;2;25491,95;2137,02
18.04.2017;5;2;25492,06;2033,97
18.04.2017;6;2;25752,92;1931,44
18.04.2017;7;2;27653,52;1887,72
18.04.2017;8;2;31982,51;1991,24
18.04.2017;9;2;34654,75;1866,75
18.04.2017;10;2;35331,5;1809,16
18.04.2017;11;2;35889,06;1912,48
18.04.2017;12;2;34358,65;1975,49
18.04.2017;13;2;34914,86;2038,64
18.04.2017;14;2;35555,39;1991,66
18.04.2017;15;2;35113,75;1845,99
18.04.2017;16;2;35018,21;1814,12
18.04.2017;17;2;34222,08;1743,51
18.04.2017;18;2;33324,43;1462,8
18.04.2017;19;2;33862,4;1121,43
18.04.2017;20;2;34847,93;999,92
18.04.2017;21;2;34125,29;939,14
18.04.2017;22;2;33429,81;788,55
18.04.2017;23;2;31762,13;723,35
19.04.2017;0;3;29400,95;732,85
19.04.2017;1;3;27885,45;840,42
19.04.2017;2;3;26738,03;890,73
19.04.2017;3;3;26367,69;947,64
19.04.2017;4;3;26156,28;988,48
19.04.2017;5;3;26461,67;1077,07
19.04.2017;6;3;26482,17;1283,2
19.04.2017;7;3;28211,3;1292,07
19.04.2017;8;3;32635,79;1224,35
19.04.2017;9;3;34721,6;1205,99
19.04.2017;10;3;35088,63;1424,41
19.04.2017;11;3;35461,88;1830,77
19.04.2017;12;3;33305,52;2173,47
19.04.2017;13;3;33825,65;2634,91
19.04.2017;14;3;33909,52;3131,54
19.04.2017;15;3;33406,01;3248,33
19.04.2017;16;3;33259,92;3197,11
19.04.2017;17;3;32702,83;3062,98
19.04.2017;18;3;31878,31;2885,18
19.04.2017;19;3;32656,04;2681,94
19.04.2017;20;3;34302,56;2604,77
19.04.2017;21;3;33469,83;2637,76
19.04.2017;22;3;32650,53;2831,89
19.04.2017;23;3;30974,59;3009,37
20.04.2017;0;4;28911,23;3294,01
20.04.2017;1;4;27288,79;3371,52
20.04.2017;2;4;26332,74;3564,22
20.04.2017;3;4;25896,74;3547,24
20.04.2017;4;4;25812,34;3508,67
20.04.2017;5;4;25947,91;3458,31
20.04.2017;6;4;25934,13;3428,77
20.04.2017;7;4;27706,72;3259,05
20.04.2017;8;4;31918,87;3241,66
20.04.2017;9;4;33957,16;3480,66
20.04.2017;10;4;34382,58;3864,87
20.04.2017;11;4;34432,03;4182,06
20.04.2017;12;4;32710,22;4344,96
20.04.2017;13;4;32991,16;4465,56
20.04.2017;14;4;33787,67;4520,87
20.04.2017;15;4;33587,18;4414,33
20.04.2017;16;4;33698,74;4276,72
20.04.2017;17;4;33322,65;4338,02
20.04.2017;18;4;32772,38;4000,31
20.04.2017;19;4;33746,13;3345,89
20.04.2017;20;4;34288,99;2681,39
20.04.2017;21;4;33604,47;2232,65
20.04.2017;22;4;33031,2;2087,42
20.04.2017;23;4;31496,64;1922,78
21.04.2017;0;5;29205,75;1836,39
21.04.2017;1;5;27657,88;1716,24
21.04.2017;2;5;26396,39;1833,02
21.04.2017;3;5;25731,99;1771,97
21.04.2017;4;5;25739,28;1761,75
21.04.2017;5;5;25923,35;1628,59
21.04.2017;6;5;25867,75;1517,94
21.04.2017;7;5;27817,9;1443,16
21.04.2017;8;5;32305,15;1406,58
21.04.2017;9;5;34742,18;1446,12
21.04.2017;10;5;35525,68;1459,94
21.04.2017;11;5;35789,18;1426,09
21.04.2017;12;5;34214,12;1344,4
21.04.2017;13;5;33232,94;1301,32
21.04.2017;14;5;35157,33;1159,46
21.04.2017;15;5;33824,87;1178,49
21.04.2017;16;5;34509,29;1305,56
21.04.2017;17;5;33927,82;1256,23
21.04.2017;18;5;32894,56;1280
21.04.2017;19;5;33730,86;1310,63
21.04.2017;20;5;34500,2;1320,52
21.04.2017;21;5;33674,5;1399,99
21.04.2017;22;5;33024,72;1476,92
21.04.2017;23;5;31521,06;1481,72
22.04.2017;0;6;29482,32;1484,16
22.04.2017;1;6;27745,27;1616,86
22.04.2017;2;6;26431,85;1678,63
22.04.2017;3;6;25980,86;1729,21
22.04.2017;4;6;25693,08;1860,1
22.04.2017;5;6;25766,03;1983,58
22.04.2017;6;6;25191,01;2084,56
22.04.2017;7;6;26356,97;2116,53
22.04.2017;8;6;30127,31;2053,15
22.04.2017;9;6;32778,93;1962,09
22.04.2017;10;6;33571,09;1955,16
22.04.2017;11;6;34090,65;1978,51
22.04.2017;12;6;32780,96;1987,63
22.04.2017;13;6;32857,74;1978,34
22.04.2017;14;6;32869,42;1917,56
22.04.2017;15;6;32250,56;1904,54
22.04.2017;16;6;31862,97;1865,76
22.04.2017;17;6;31237,45;1855,9
22.04.2017;18;6;31228,87;1926,11
22.04.2017;19;6;32657,4;1999,71
22.04.2017;20;6;33344,3;2060,91
22.04.2017;21;6;32367,98;2228,62
22.04.2017;22;6;31574,58;2401,29
22.04.2017;23;6;30005,04;2355,52
23.04.2017;0;7;27932,62;2254,37
23.04.2017;1;7;26050,61;1728,69
23.04.2017;2;7;24760,99;1649,45
23.04.2017;3;7;24138,06;1703,15
23.04.2017;4;7;23713,49;1735
23.04.2017;5;7;23530,75;1605,01
23.04.2017;6;7;22693,98;1566,06
23.04.2017;7;7;22664,01;1371,33
23.04.2017;8;7;23742,42;1248,35
23.04.2017;9;7;25243,72;1317,84
23.04.2017;10;7;26639,71;1478,93
23.04.2017;11;7;27417,15;1632,88
23.04.2017;12;7;27031,73;1744,99
23.04.2017;13;7;27099,5;1827,66
23.04.2017;14;7;26756,47;1903,77
23.04.2017;15;7;26590,58;2028,06
23.04.2017;16;7;26621,62;2051,88
23.04.2017;17;7;26713,65;1969,14
23.04.2017;18;7;27579;1970,71
23.04.2017;19;7;29131,21;2014,86
23.04.2017;20;7;30633,92;2025,38
23.04.2017;21;7;30138,16;2006,41
23.04.2017;22;7;29581,65;1725,74
23.04.2017;23;7;28286;1544,06
24.04.2017;0;1;26452,43;1385,73
24.04.2017;1;1;24988,99;1301,45
24.04.2017;2;1;24311,22;1206,67
24.04.2017;3;1;23966,22;1126,23
24.04.2017;4;1;23823;1195,68
24.04.2017;5;1;23971,21;1188,37
24.04.2017;6;1;24184,97;1143,8
24.04.2017;7;1;26518,05;1113,33
24.04.2017;8;1;32025,06;1008,44
24.04.2017;9;1;34809,93;905,22
24.04.2017;10;1;35648,95;750,04
24.04.2017;11;1;36165,69;731,61
